playerID,yearID,salary,stint,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,W,L,GS,CG,SHO,SV,IPouts,ER,HR_right,BAOpp,ERA,WP,BK,BFP,GF,Training_Validation
spande01,2011,1000000.0,1,70,0,284,37,75,11,5,2,16,6,1,27,36,0,0,0,0,3,,,,,,,,,,,,,,,,Training
bensokr01,2009,750000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,67,21,6,0.34,8.46,0,0,114,2,Training
bourjpe01,2012,500000.0,1,101,0,168,27,37,7,0,3,19,3,1,15,44,0,3,6,3,2,,,,,,,,,,,,,,,,Training
santira01,2014,1100000.0,1,75,0,179,20,44,8,0,2,17,2,1,24,38,0,3,7,1,1,,,,,,,,,,,,,,,,Training
santira01,2014,1100000.0,1,75,0,179,20,44,8,0,2,17,2,1,24,38,0,3,7,1,1,,,,,,,,,,,,,,,,Training
santira01,2014,1100000.0,1,75,0,179,20,44,8,0,2,17,2,1,24,38,0,3,7,1,1,,,,,,,,,,,,,,,,Training
santira01,2014,1100000.0,1,75,0,179,20,44,8,0,2,17,2,1,24,38,0,3,7,1,1,,,,,,,,,,,,,,,,Training
iwakuhi01,2015,7000000.0,1,20,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,9,5,20,1,1,0,389,51,18,0.24,3.54,1,0,516,0,Training
kazmisc01,2011,12000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,1,0.5,27.0,0,1,14,0,Training
arciaos01,2014,512500.0,1,103,0,372,46,86,16,3,20,57,1,2,31,127,4,6,0,1,6,,,,,,,,,,,,,,,,Training
greensh02,2015,515000.0,1,18,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,8,16,0,0,0,251,64,13,0.308,6.88,1,0,373,1,Training
francju02,2011,414000.0,1,31,0,93,10,24,7,1,3,15,1,0,4,24,1,0,0,0,1,,,,,,,,,,,,,,,,Training
tollesh01,2015,519700.0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,35,217,24,9,0.239,2.99,0,0,298,53,Training
gonzami03,2013,502000.0,1,30,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,8,28,0,0,0,514,72,24,0.243,3.78,4,0,712,1,Training
schiena01,2010,416500.0,1,137,0,227,34,55,13,3,3,17,4,5,20,38,5,3,1,1,3,,,,,,,,,,,,,,,,Training
bumgama01,2015,6750000.0,1,36,0,77,9,19,2,0,5,9,0,0,3,27,0,0,1,0,1,18,9,32,4,2,0,655,71,21,0.222,2.93,1,0,869,0,Training
hoffmtr01,2010,7500000.0,1,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,0,0,0,10,142,31,8,0.268,5.89,2,0,205,36,Training
fuentbr01,2008,5050000.0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,30,188,19,3,0.205,2.73,1,0,256,48,Training
pierzaj01,2012,6000000.0,1,135,0,479,68,133,18,4,27,77,0,0,28,78,5,8,1,4,8,,,,,,,,,,,,,,,,Training
jenkige01,2006,7833333.0,1,147,0,484,62,131,26,1,17,70,4,1,56,129,8,11,0,4,9,,,,,,,,,,,,,,,,Training
benoijo01,2006,775000.0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,239,43,5,0.224,4.86,3,0,347,7,Training
madsory01,2012,5897691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
woodja02,2007,390000.0,1,98,0,117,11,28,6,0,3,26,0,0,8,38,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0.0,0.0,0,0,3,1,Training
sweenry01,2008,395000.0,1,115,0,384,53,110,18,2,5,45,9,1,38,67,3,3,2,6,9,,,,,,,,,,,,,,,,Training
nolasri01,2015,12000000.0,1,9,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,8,0,0,0,112,28,3,0.321,6.75,1,1,173,1,Training
estrama01,2015,3900000.0,1,34,0,6,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,13,8,28,0,0,0,543,63,24,0.203,3.13,2,0,725,3,Training
wilsoju10,2016,1525000.0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1,176,27,6,0.263,4.14,4,0,251,10,Validation
ethiean01,2012,10950000.0,1,149,0,556,79,158,36,1,20,89,2,2,50,124,6,9,0,3,13,,,,,,,,,,,,,,,,Training
tholejo01,2014,1250000.0,1,57,0,133,11,33,4,0,0,7,0,3,14,25,0,0,3,0,4,,,,,,,,,,,,,,,,Training
hawpebr01,2007,403000.0,1,152,0,516,80,150,33,4,29,116,0,2,81,137,11,3,1,5,13,,,,,,,,,,,,,,,,Training
elartsc01,2007,4000000.0,1,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,9,0,0,0,111,43,12,0.338,10.46,2,0,185,0,Training
belisma01,2007,390000.0,1,30,0,50,2,3,1,0,0,1,1,0,3,32,0,0,8,0,1,8,9,30,1,0,0,533,105,26,0.301,5.32,6,1,771,0,Training
kendrho01,2009,465000.0,1,105,0,374,61,109,21,3,10,61,11,4,20,71,1,4,2,0,8,,,,,,,,,,,,,,,,Training
chenwe02,2015,4750000.0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,31,0,0,0,574,71,28,0.262,3.34,3,0,792,0,Training
chaveje01,2014,775000.0,1,32,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,8,21,0,0,0,438,56,17,0.253,3.45,7,0,621,5,Training
grudzma01,2010,600000.0,1,30,0,110,10,30,0,0,0,11,2,0,8,10,0,1,0,0,4,,,,,,,,,,,,,,,,Training
bloomwi01,2013,1900000.0,1,48,0,139,16,44,5,1,0,14,0,2,8,11,0,2,0,1,3,,,,,,,,,,,,,,,,Training
bloomwi01,2013,1900000.0,1,48,0,139,16,44,5,1,0,14,0,2,8,11,0,2,0,1,3,,,,,,,,,,,,,,,,Training
bloomwi01,2013,1900000.0,1,48,0,139,16,44,5,1,0,14,0,2,8,11,0,2,0,1,3,,,,,,,,,,,,,,,,Training
perezch01,2013,7300000.0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,25,162,26,11,0.263,4.33,1,0,243,41,Training
hudsoti01,2010,9000000.0,1,35,0,77,4,15,4,0,0,4,0,0,0,21,0,0,8,0,0,17,9,34,1,0,0,686,72,20,0.229,2.83,5,0,920,0,Training
pintore01,2008,391500.0,1,67,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,5,0,0,0,0,194,32,9,0.226,4.45,8,0,284,11,Training
atchisc01,2014,800000.0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,216,22,4,0.227,2.75,1,0,280,11,Training
affelje01,2012,5000000.0,1,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,190,19,1,0.241,2.7,5,0,267,10,Training
saarlki01,2006,354000.0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,16,0,0,2,364,64,19,0.308,4.75,3,0,548,7,Training
cruzjo02,2006,2910000.0,1,86,0,223,34,52,16,1,5,17,5,1,43,54,2,0,4,3,3,,,,,,,,,,,,,,,,Training
shuckja01,2016,521000.0,1,81,0,224,27,46,5,2,4,14,3,3,12,21,0,1,3,1,5,0,0,0,0,0,0,3,1,0,0.25,9.0,0,0,4,1,Validation
shuckja01,2016,521000.0,1,81,0,224,27,46,5,2,4,14,3,3,12,21,0,1,3,1,5,0,0,0,0,0,0,3,1,0,0.25,9.0,0,0,4,1,Validation
heisech01,2012,495000.0,1,120,0,347,44,92,16,5,7,31,6,3,18,81,0,7,3,0,8,,,,,,,,,,,,,,,,Training
ibanera01,2013,2750000.0,1,124,0,454,54,110,20,2,29,65,0,0,42,128,1,0,0,0,8,,,,,,,,,,,,,,,,Training
bynumfr01,2006,327500.0,1,71,0,136,20,35,5,5,4,12,8,4,9,44,0,1,2,0,2,,,,,,,,,,,,,,,,Training
cainlo01,2016,6500000.0,1,103,0,397,56,114,19,1,9,56,14,5,31,84,3,2,0,4,15,,,,,,,,,,,,,,,,Validation
feldmsc01,2006,329000.0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,124,18,4,0.266,3.92,0,0,175,5,Training
hardyjj01,2008,2650000.0,1,146,0,569,78,161,31,4,24,74,2,1,52,98,3,1,5,2,18,,,,,,,,,,,,,,,,Training
beckejo02,2008,10166666.0,1,27,0,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,12,10,27,1,0,0,523,78,18,0.256,4.03,5,0,725,0,Training
encared01,2009,2425000.0,3,85,0,293,35,66,11,2,13,39,2,1,37,67,0,5,0,3,5,,,,,,,,,,,,,,,,Training
overbly01,2009,7950000.0,1,132,0,423,57,112,35,1,16,64,0,0,74,95,6,0,0,3,8,,,,,,,,,,,,,,,,Training
staufti01,2015,2200000.0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,16,6,0.702,14.54,2,0,100,7,Training
staufti01,2015,2200000.0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,16,6,0.702,14.54,2,0,100,7,Training
ringro01,2008,397500.0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,67,21,2,0.333,8.46,0,1,113,8,Training
casteni01,2016,536500.0,1,110,0,411,54,117,25,4,18,58,1,1,28,111,1,3,0,5,4,,,,,,,,,,,,,,,,Validation
maedake01,2016,3125000.0,1,35,0,57,5,7,1,0,1,4,0,0,1,16,0,0,8,0,1,16,11,32,0,0,0,527,68,20,0.229,3.48,6,0,716,0,Validation
mahayro01,2007,1250000.0,3,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,201,19,4,0.43,5.02,1,1,281,8,Training
alonsyo01,2015,1650000.0,1,103,0,354,50,100,18,1,5,31,2,5,42,48,3,3,0,3,13,,,,,,,,,,,,,,,,Training
alonsyo01,2015,1650000.0,1,103,0,354,50,100,18,1,5,31,2,5,42,48,3,3,0,3,13,,,,,,,,,,,,,,,,Training
kenneia01,2014,6100000.0,1,33,0,52,3,6,1,0,1,5,0,0,5,24,0,0,6,0,0,13,13,33,0,0,0,603,81,16,0.25,3.63,11,0,846,0,Training
hansoto01,2010,435000.0,1,34,0,62,3,6,0,0,0,4,0,0,2,27,0,0,8,1,0,10,11,34,1,0,0,608,75,14,0.239,3.33,3,0,845,0,Training
gonzaca01,2013,7928571.0,1,110,0,391,72,118,23,6,26,70,21,3,41,118,2,1,0,3,7,,,,,,,,,,,,,,,,Training
moseldu01,2007,380500.0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,276,45,7,0.277,4.4,6,1,383,13,Training
minormi01,2012,482500.0,1,30,0,55,5,4,1,0,0,0,0,0,2,26,0,0,4,0,1,11,10,30,0,0,0,538,82,26,0.232,4.12,3,0,728,0,Training
bettich01,2014,500000.0,1,21,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,74,25,4,0.378,9.12,5,0,127,9,Training
mccanja02,2016,519500.0,1,105,0,344,31,76,9,1,12,48,0,1,23,109,0,2,1,3,12,,,,,,,,,,,,,,,,Validation
latosma01,2013,4250000.0,1,32,0,71,3,9,2,0,0,4,0,0,1,28,0,0,6,0,0,14,7,32,1,0,0,632,74,14,0.247,3.16,8,0,881,0,Training
duchsju01,2007,1187500.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,49,9,3,0.281,4.96,0,0,75,2,Training
beckhgo01,2010,445000.0,1,131,0,444,58,112,25,2,9,49,4,6,37,92,0,7,6,4,9,,,,,,,,,,,,,,,,Training
counscr01,2011,1400000.0,1,107,0,157,19,28,2,1,1,9,2,1,20,21,2,3,5,2,1,,,,,,,,,,,,,,,,Training
molinjo01,2011,1200000.0,1,55,0,171,19,48,12,1,3,15,2,1,15,44,0,1,4,0,2,,,,,,,,,,,,,,,,Training
gilesbr02,2009,9000000.0,1,61,0,225,18,43,10,1,2,23,1,0,26,31,2,1,0,1,6,,,,,,,,,,,,,,,,Training
reyesjo01,2016,22000000.0,1,60,0,255,45,68,13,4,8,24,9,2,23,49,1,0,0,1,3,,,,,,,,,,,,,,,,Validation
reyesjo01,2016,22000000.0,1,60,0,255,45,68,13,4,8,24,9,2,23,49,1,0,0,1,3,,,,,,,,,,,,,,,,Validation
molinjo01,2006,850000.0,1,78,0,225,18,54,17,0,4,22,1,0,9,49,0,2,7,2,6,,,,,,,,,,,,,,,,Training
sanchfr01,2011,6000000.0,1,60,0,239,21,69,15,1,3,24,0,1,13,35,3,3,5,1,2,,,,,,,,,,,,,,,,Training
meddebr01,2008,409500.0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59,10,2,0.236,4.58,1,0,88,3,Training
helmswe01,2008,2400000.0,1,132,0,251,28,61,11,0,5,31,0,0,17,65,0,5,0,5,6,,,,,,,,,,,,,,,,Training
seageky01,2012,484300.0,1,155,0,594,62,154,35,1,20,86,13,5,46,110,1,5,2,4,9,,,,,,,,,,,,,,,,Training
forsylo01,2013,499000.0,1,75,0,220,22,47,6,1,6,19,6,1,19,54,2,2,1,1,5,,,,,,,,,,,,,,,,Training
forsylo01,2013,499000.0,1,75,0,220,22,47,6,1,6,19,6,1,19,54,2,2,1,1,5,,,,,,,,,,,,,,,,Training
forsylo01,2013,499000.0,1,75,0,220,22,47,6,1,6,19,6,1,19,54,2,2,1,1,5,,,,,,,,,,,,,,,,Training
forsylo01,2013,499000.0,1,75,0,220,22,47,6,1,6,19,6,1,19,54,2,2,1,1,5,,,,,,,,,,,,,,,,Training
avilaal01,2015,5400000.0,1,67,0,178,21,34,5,0,4,13,0,1,40,66,0,0,1,0,4,,,,,,,,,,,,,,,,Training
avilaal01,2015,5400000.0,1,67,0,178,21,34,5,0,4,13,0,1,40,66,0,0,1,0,4,,,,,,,,,,,,,,,,Training
ramirar01,2011,14600000.0,1,149,0,565,80,173,35,1,26,93,1,1,43,69,5,10,0,8,12,,,,,,,,,,,,,,,,Training
harderi01,2011,1500000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,0,0,0,248,47,17,0.267,5.12,4,0,363,0,Training
tazawju01,2011,1500000.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0.25,6.0,0,0,13,2,Training
hawpebr01,2009,5500000.0,1,145,0,501,82,143,42,3,23,86,1,3,79,145,7,4,0,4,17,,,,,,,,,,,,,,,,Training
molinya01,2014,15000000.0,1,110,0,404,40,114,21,0,7,38,1,1,28,55,4,6,1,6,14,,,,,,,,,,,,,,,,Training
molinya01,2014,15000000.0,1,110,0,404,40,114,21,0,7,38,1,1,28,55,4,6,1,6,14,,,,,,,,,,,,,,,,Training
mauerjo01,2014,23000000.0,1,120,0,455,60,126,27,2,4,55,3,0,60,96,12,1,0,2,12,,,,,,,,,,,,,,,,Training
victosh01,2008,480000.0,1,146,0,570,102,167,30,8,14,58,36,11,45,69,2,7,5,0,8,,,,,,,,,,,,,,,,Training
axforjo01,2015,2600000.0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,25,167,26,4,0.259,4.2,1,0,250,43,Training
guthrje01,2008,770000.0,1,31,0,5,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,10,12,30,1,0,0,572,77,24,0.242,3.63,3,0,796,0,Training
wilsoja02,2010,5000000.0,1,61,0,193,17,48,11,1,0,14,1,2,7,35,0,3,5,3,2,,,,,,,,,,,,,,,,Training
peraljh01,2010,4850000.0,3,148,0,551,60,137,30,2,15,81,1,0,53,103,2,1,0,10,11,,,,,,,,,,,,,,,,Training
gomesbr01,2014,507800.0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,102,14,5,0.222,3.71,3,0,138,5,Training
kellesh01,2015,2835000.0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,154,14,4,0.22,2.45,0,0,205,14,Training
polloaj01,2016,3500000.0,1,12,0,41,9,10,0,0,2,4,4,0,5,8,0,0,0,0,1,,,,,,,,,,,,,,,,Validation
gennesc01,2015,516500.0,1,114,0,375,42,99,18,4,6,29,1,3,12,68,5,4,0,0,11,,,,,,,,,,,,,,,,Training
romeral01,2008,390000.0,1,78,0,135,13,31,8,2,1,12,4,0,3,20,0,1,2,1,3,,,,,,,,,,,,,,,,Training
contrjo01,2009,10000000.0,3,28,0,9,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,6,13,23,0,0,0,395,72,13,0.575,7.01,8,0,589,0,Training
reddijo01,2012,485000.0,1,156,0,611,85,148,29,5,32,85,11,1,55,151,8,2,1,4,15,,,,,,,,,,,,,,,,Training
pelfrmi01,2013,4000000.0,1,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,13,29,0,0,0,458,88,13,0.3,5.19,1,0,680,0,Training
hunteto02,2012,493500.0,1,33,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,8,20,0,0,0,401,81,32,0.302,5.45,0,1,573,5,Training
hochelu01,2015,4000000.0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,152,21,7,0.25,3.73,3,0,214,16,Training
dukeza01,2011,3500000.0,1,21,0,20,3,6,0,0,2,6,0,0,1,7,0,0,2,0,0,3,4,9,0,0,1,230,42,6,0.324,4.93,1,0,338,5,Training
breslcr01,2011,1400000.0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,178,25,4,0.296,3.79,3,0,261,10,Training
beachbr01,2013,510000.0,1,5,0,8,1,1,0,0,0,0,0,0,1,3,0,0,3,0,0,2,1,5,0,0,0,90,15,5,0.239,4.5,2,0,120,0,Training
ciriape01,2013,502500.0,6,56,0,125,9,28,4,2,2,8,9,1,9,23,2,1,1,1,2,,,,,,,,,,,,,,,,Training
ciriape01,2013,502500.0,6,56,0,125,9,28,4,2,2,8,9,1,9,23,2,1,1,1,2,,,,,,,,,,,,,,,,Training
ciriape01,2013,502500.0,6,56,0,125,9,28,4,2,2,8,9,1,9,23,2,1,1,1,2,,,,,,,,,,,,,,,,Training
ciriape01,2013,502500.0,6,56,0,125,9,28,4,2,2,8,9,1,9,23,2,1,1,1,2,,,,,,,,,,,,,,,,Training
ciriape01,2013,502500.0,6,56,0,125,9,28,4,2,2,8,9,1,9,23,2,1,1,1,2,,,,,,,,,,,,,,,,Training
ciriape01,2013,502500.0,6,56,0,125,9,28,4,2,2,8,9,1,9,23,2,1,1,1,2,,,,,,,,,,,,,,,,Training
ciriape01,2013,502500.0,6,56,0,125,9,28,4,2,2,8,9,1,9,23,2,1,1,1,2,,,,,,,,,,,,,,,,Training
cartech02,2014,510000.0,1,145,0,507,68,115,21,1,37,88,5,2,56,182,6,5,0,4,12,,,,,,,,,,,,,,,,Training
cartech02,2014,510000.0,1,145,0,507,68,115,21,1,37,88,5,2,56,182,6,5,0,4,12,,,,,,,,,,,,,,,,Training
pierzaj01,2007,5500000.0,1,136,0,472,54,124,24,0,14,50,1,1,25,66,5,8,1,3,21,,,,,,,,,,,,,,,,Training
hayesbr01,2011,414000.0,1,64,0,130,19,30,9,0,5,16,0,0,11,39,2,0,3,0,2,,,,,,,,,,,,,,,,Training
drewjd01,2008,14000000.0,1,109,0,368,79,103,23,4,19,64,4,1,79,80,5,4,0,5,11,,,,,,,,,,,,,,,,Training
uribeju01,2013,7295911.0,1,132,0,388,47,108,22,2,12,50,5,0,30,81,3,2,3,3,12,,,,,,,,,,,,,,,,Training
uribeju01,2013,7295911.0,1,132,0,388,47,108,22,2,12,50,5,0,30,81,3,2,3,3,12,,,,,,,,,,,,,,,,Training
moustmi01,2015,2640000.0,1,147,0,549,73,156,34,1,22,82,1,2,43,76,1,13,4,5,14,,,,,,,,,,,,,,,,Training
crainje01,2013,4500000.0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,110,3,0,0.225,0.74,0,0,152,5,Training
britoso01,2016,508500.0,1,40,0,95,10,17,3,1,4,12,2,0,2,23,0,0,0,0,3,,,,,,,,,,,,,,,,Validation
finlest01,2006,7000000.0,1,139,0,426,66,105,21,12,6,40,7,0,46,55,2,2,3,4,6,,,,,,,,,,,,,,,,Training
burtoja01,2013,2050000.0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,2,198,28,6,0.242,3.82,2,0,281,14,Training
posadjo01,2007,12000000.0,1,144,0,506,91,171,42,1,20,90,2,0,74,98,7,6,0,3,18,,,,,,,,,,,,,,,,Training
difelma01,2009,403000.0,1,59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,155,21,6,0.245,3.66,1,0,219,9,Training
walketo04,2007,450000.0,1,18,0,48,5,13,1,0,0,4,0,0,2,4,0,0,0,2,2,,,,,,,,,,,,,,,,Training
forsylo01,2016,2250000.0,1,127,0,511,76,135,24,4,20,52,6,6,46,127,0,8,0,2,8,,,,,,,,,,,,,,,,Validation
beltbr01,2012,481000.0,1,145,0,411,47,113,27,6,7,56,12,2,54,106,5,3,0,4,2,,,,,,,,,,,,,,,,Training
verlaju01,2011,12850000.0,1,34,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,24,5,34,4,2,0,753,67,24,0.192,2.4,7,2,969,0,Training
shousbr01,2006,725000.0,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,115,17,4,0.5800000000000001,8.120000000000001,0,0,174,10,Training
cordefr01,2007,5425000.0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,190,21,4,0.218,2.98,2,0,261,58,Training
furcara01,2012,6500000.0,1,121,0,477,69,126,18,3,5,49,12,4,44,57,1,1,5,4,7,,,,,,,,,,,,,,,,Training
camermi01,2011,7750000.0,3,78,0,237,27,48,10,0,9,27,1,0,28,59,0,0,2,2,6,,,,,,,,,,,,,,,,Training
jenksbo01,2009,5600000.0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,29,160,22,9,0.25,3.71,0,0,228,46,Training
rodrifr03,2007,7000000.0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,40,202,21,3,0.204,2.81,7,1,285,56,Training
seaybo01,2009,1300000.0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,146,23,3,0.253,4.25,3,0,208,7,Training
hillko01,2011,850000.0,1,46,0,134,15,26,3,1,2,9,1,0,14,40,3,0,4,1,3,,,,,,,,,,,,,,,,Training
wilsova01,2006,750000.0,1,56,0,152,18,43,9,0,5,18,0,4,2,33,0,3,10,1,1,,,,,,,,,,,,,,,,Training
ruizca01,2016,8500000.0,3,62,0,201,21,53,8,0,3,15,3,1,27,33,1,5,0,0,4,,,,,,,,,,,,,,,,Validation
ruizca01,2016,8500000.0,3,62,0,201,21,53,8,0,3,15,3,1,27,33,1,5,0,0,4,,,,,,,,,,,,,,,,Validation
morrima01,2008,10037283.0,1,5,0,7,0,2,1,0,0,1,0,0,0,4,0,0,0,0,0,0,4,5,0,0,0,67,24,6,0.39,9.67,2,0,118,0,Training
bartoda02,2011,425000.0,1,67,0,236,27,50,13,0,0,21,2,1,39,47,3,2,0,3,6,,,,,,,,,,,,,,,,Training
saundmi01,2012,489100.0,1,139,0,507,71,125,31,3,19,57,21,4,43,132,0,1,1,1,6,,,,,,,,,,,,,,,,Training
jennide01,2016,3300000.0,1,65,0,200,22,40,7,1,7,20,2,0,21,58,0,2,1,1,4,,,,,,,,,,,,,,,,Validation
maybica01,2010,405000.0,1,82,0,291,46,68,7,3,8,28,9,2,24,92,1,5,1,1,4,,,,,,,,,,,,,,,,Training
claytro01,2007,1500000.0,3,77,0,195,24,48,14,0,1,12,2,1,14,53,0,1,3,3,10,,,,,,,,,,,,,,,,Training
freemfr01,2014,5125000.0,1,162,0,607,93,175,43,4,18,78,3,4,90,145,4,8,0,3,18,,,,,,,,,,,,,,,,Training
carpema01,2015,3750000.0,1,154,0,574,101,156,44,3,28,84,4,3,81,151,5,6,0,4,5,,,,,,,,,,,,,,,,Training
carpema01,2015,3750000.0,1,154,0,574,101,156,44,3,28,84,4,3,81,151,5,6,0,4,5,,,,,,,,,,,,,,,,Training
carpema01,2015,3750000.0,1,154,0,574,101,156,44,3,28,84,4,3,81,151,5,6,0,4,5,,,,,,,,,,,,,,,,Training
montemi01,2016,14000000.0,1,86,0,241,33,52,8,1,8,33,1,0,38,58,5,3,0,2,8,0,0,0,0,0,0,4,1,0,0.5,6.75,0,0,9,1,Validation
montemi01,2016,14000000.0,1,86,0,241,33,52,8,1,8,33,1,0,38,58,5,3,0,2,8,0,0,0,0,0,0,4,1,0,0.5,6.75,0,0,9,1,Validation
gilesma01,2007,3250000.0,1,116,0,420,52,96,19,3,4,39,10,3,44,82,0,3,6,3,10,,,,,,,,,,,,,,,,Training
saundjo01,2009,475000.0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,31,1,1,0,558,95,29,0.279,4.6,5,1,805,0,Training
freemfr01,2016,12359375.0,1,158,0,589,102,178,43,6,34,91,6,1,89,171,18,10,0,5,12,,,,,,,,,,,,,,,,Validation
navada01,2015,1850000.0,3,60,0,139,13,27,4,0,1,10,1,0,20,36,0,5,1,1,4,,,,,,,,,,,,,,,,Training
navada01,2015,1850000.0,3,60,0,139,13,27,4,0,1,10,1,0,20,36,0,5,1,1,4,,,,,,,,,,,,,,,,Training
navada01,2015,1850000.0,3,60,0,139,13,27,4,0,1,10,1,0,20,36,0,5,1,1,4,,,,,,,,,,,,,,,,Training
navada01,2015,1850000.0,3,60,0,139,13,27,4,0,1,10,1,0,20,36,0,5,1,1,4,,,,,,,,,,,,,,,,Training
stammcr01,2014,1375000.0,1,49,0,7,0,2,1,0,0,0,0,0,0,4,0,0,1,0,0,4,5,0,0,0,0,218,31,5,0.276,3.84,1,1,304,15,Training
kendrho01,2016,9540378.0,1,146,0,487,65,124,26,2,8,40,10,2,50,96,2,3,0,3,20,,,,,,,,,,,,,,,,Validation
kendrho01,2016,9540378.0,1,146,0,487,65,124,26,2,8,40,10,2,50,96,2,3,0,3,20,,,,,,,,,,,,,,,,Validation
kendrho01,2016,9540378.0,1,146,0,487,65,124,26,2,8,40,10,2,50,96,2,3,0,3,20,,,,,,,,,,,,,,,,Validation
kendrho01,2016,9540378.0,1,146,0,487,65,124,26,2,8,40,10,2,50,96,2,3,0,3,20,,,,,,,,,,,,,,,,Validation
linebsc01,2010,5000000.0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,172,28,11,0.262,4.4,7,0,249,28,Training
orrpe01,2006,340000.0,1,102,0,154,22,39,3,4,1,8,2,4,5,30,1,0,5,0,1,,,,,,,,,,,,,,,,Training
